Timestamp,Distance_m,RSSI,ActiveLink,WiFi_Loss,LoRa_Loss,Mode
1760452268.517,0.00,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452269.016,0.00,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452269.517,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452270.018,16.59,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452270.519,24.89,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452271.020,33.19,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452271.521,41.48,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452272.021,49.78,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452272.522,58.08,-57.26,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452273.023,66.37,-58.30,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452273.522,74.67,-59.33,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452274.022,82.97,-60.37,LoRa,0.01,0.05,DROPPED_BY_IM
1760452274.524,91.26,-61.41,LoRa,0.01,0.05,DROPPED_BY_IM
1760452275.024,99.56,-62.44,LoRa,0.01,0.05,DROPPED_BY_IM
1760452275.525,107.86,-63.48,LoRa,0.01,0.05,DROPPED_BY_IM
1760452276.025,116.15,-64.52,LoRa,0.01,0.05,DROPPED_BY_IM
1760452276.526,124.45,-65.56,LoRa,1.00,0.05,DROPPED_BY_IM
1760452277.027,132.75,-66.59,LoRa,1.00,0.05,DROPPED_BY_IM
1760452277.527,141.04,-67.63,LoRa,1.00,0.05,DROPPED_BY_IM
1760452278.027,149.34,-68.67,LoRa,1.00,0.05,DROPPED_BY_IM
1760452278.528,157.64,-69.70,LoRa,1.00,0.05,DROPPED_BY_IM
1760452279.029,165.93,-70.74,LoRa,1.00,0.05,DROPPED_BY_IM
1760452279.529,174.23,-71.78,LoRa,1.00,0.05,DROPPED_BY_IM
1760452280.030,182.53,-72.82,LoRa,1.00,0.05,DROPPED_BY_IM
1760452280.530,190.82,-73.85,LoRa,1.00,0.05,DROPPED_BY_IM
1760452281.030,199.12,-74.89,LoRa,1.00,0.05,DROPPED_BY_IM
1760452281.530,207.42,-75.93,LoRa,1.00,0.05,DROPPED_BY_IM
1760452282.032,215.71,-76.96,LoRa,1.00,0.05,DROPPED_BY_IM
1760452282.531,224.01,-78.00,LoRa,1.00,0.05,DROPPED_BY_IM
1760452283.031,232.31,-79.04,LoRa,1.00,0.05,DROPPED_BY_IM
1760452283.532,240.60,-80.08,LoRa,1.00,0.05,DROPPED_BY_IM
1760452284.033,248.90,-81.11,LoRa,1.00,0.05,DROPPED_BY_IM
1760452284.532,257.20,-82.15,LoRa,1.00,0.05,DROPPED_BY_IM
1760452285.033,265.49,-83.19,LoRa,1.00,0.05,DROPPED_BY_IM
1760452285.535,273.79,-84.22,LoRa,1.00,0.05,DROPPED_BY_IM
1760452286.034,282.09,-85.26,LoRa,1.00,0.05,DROPPED_BY_IM
1760452286.535,290.38,-86.30,LoRa,1.00,0.05,DROPPED_BY_IM
1760452287.035,298.68,-87.33,LoRa,1.00,0.05,DROPPED_BY_IM
1760452287.535,306.98,-88.37,LoRa,1.00,0.05,DROPPED_BY_IM
1760452288.036,315.27,-89.41,LoRa,1.00,0.05,DROPPED_BY_IM
1760452288.536,323.57,-90.45,LoRa,1.00,0.05,DROPPED_BY_IM
1760452289.037,331.87,-91.48,LoRa,1.00,0.05,DROPPED_BY_IM
1760452289.538,0.00,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452290.037,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452290.539,16.59,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452291.039,24.89,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452291.539,33.19,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452292.041,41.48,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452292.541,49.78,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452293.041,58.08,-57.26,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452293.542,66.37,-58.30,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452294.042,74.67,-59.33,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452294.542,82.97,-60.37,LoRa,0.01,0.05,DROPPED_BY_IM
1760452295.043,91.26,-61.41,LoRa,0.01,0.05,DROPPED_BY_IM
1760452295.544,99.56,-62.44,LoRa,0.01,0.05,DROPPED_BY_IM
1760452296.044,107.86,-63.48,LoRa,0.01,0.05,DROPPED_BY_IM
1760452296.544,116.15,-64.52,LoRa,0.01,0.05,DROPPED_BY_IM
1760452297.046,124.45,-65.56,LoRa,1.00,0.05,DROPPED_BY_IM
1760452297.546,132.75,-66.59,LoRa,1.00,0.05,DROPPED_BY_IM
1760452298.047,141.04,-67.63,LoRa,1.00,0.05,DROPPED_BY_IM
1760452298.547,149.34,-68.67,LoRa,1.00,0.05,DROPPED_BY_IM
1760452299.047,157.64,-69.70,LoRa,1.00,0.05,DROPPED_BY_IM
1760452299.548,165.93,-70.74,LoRa,1.00,0.05,DROPPED_BY_IM
1760452300.050,174.23,-71.78,LoRa,1.00,0.05,DROPPED_BY_IM
1760452300.549,182.53,-72.82,LoRa,1.00,0.05,DROPPED_BY_IM
1760452301.051,190.82,-73.85,LoRa,1.00,0.05,DROPPED_BY_IM
1760452301.551,199.12,-74.89,LoRa,1.00,0.05,DROPPED_BY_IM
1760452302.052,207.42,-75.93,LoRa,1.00,0.05,DROPPED_BY_IM
1760452302.552,215.71,-76.96,LoRa,1.00,0.05,DROPPED_BY_IM
1760452303.052,224.01,-78.00,LoRa,1.00,0.05,DROPPED_BY_IM
1760452303.552,232.31,-79.04,LoRa,1.00,0.05,DROPPED_BY_IM
1760452304.052,240.60,-80.08,LoRa,1.00,0.05,DROPPED_BY_IM
1760452304.552,248.90,-81.11,LoRa,1.00,0.05,DROPPED_BY_IM
1760452305.053,257.20,-82.15,LoRa,1.00,0.05,DROPPED_BY_IM
1760452305.554,265.49,-83.19,LoRa,1.00,0.05,DROPPED_BY_IM
1760452306.055,273.79,-84.22,LoRa,1.00,0.05,DROPPED_BY_IM
1760452306.556,282.09,-85.26,LoRa,1.00,0.05,DROPPED_BY_IM
1760452307.056,290.38,-86.30,LoRa,1.00,0.05,DROPPED_BY_IM
1760452307.556,298.68,-87.33,LoRa,1.00,0.05,DROPPED_BY_IM
1760452308.057,306.98,-88.37,LoRa,1.00,0.05,DROPPED_BY_IM
1760452308.558,315.27,-89.41,LoRa,1.00,0.05,DROPPED_BY_IM
1760452309.057,323.57,-90.45,LoRa,1.00,0.05,DROPPED_BY_IM
1760452309.560,315.27,-89.41,LoRa,1.00,0.05,DROPPED_BY_IM
1760452310.060,306.98,-88.37,LoRa,1.00,0.05,DROPPED_BY_IM
1760452310.561,298.68,-87.33,LoRa,1.00,0.05,DROPPED_BY_IM
1760452311.061,290.38,-86.30,LoRa,1.00,0.05,DROPPED_BY_IM
1760452311.560,282.09,-85.26,LoRa,1.00,0.05,DROPPED_BY_IM
1760452312.062,273.79,-84.22,LoRa,1.00,0.05,DROPPED_BY_IM
1760452312.563,265.49,-83.19,LoRa,1.00,0.05,DROPPED_BY_IM
1760452313.062,257.20,-82.15,LoRa,1.00,0.05,DROPPED_BY_IM
1760452313.562,248.90,-81.11,LoRa,1.00,0.05,DROPPED_BY_IM
1760452314.064,240.60,-80.08,LoRa,1.00,0.05,DROPPED_BY_IM
1760452314.563,232.31,-79.04,LoRa,1.00,0.05,DROPPED_BY_IM
1760452315.065,224.01,-78.00,LoRa,1.00,0.05,DROPPED_BY_IM
1760452315.564,215.71,-76.96,LoRa,1.00,0.05,DROPPED_BY_IM
1760452316.066,207.42,-75.93,LoRa,1.00,0.05,DROPPED_BY_IM
1760452316.565,199.12,-74.89,LoRa,1.00,0.05,DROPPED_BY_IM
1760452317.066,190.82,-73.85,LoRa,1.00,0.05,DROPPED_BY_IM
1760452317.567,182.53,-72.82,LoRa,1.00,0.05,DROPPED_BY_IM
1760452318.068,174.23,-71.78,LoRa,1.00,0.05,DROPPED_BY_IM
1760452318.568,165.93,-70.74,LoRa,1.00,0.05,DROPPED_BY_IM
1760452319.069,157.64,-69.70,LoRa,1.00,0.05,DROPPED_BY_IM
1760452319.569,149.34,-68.67,LoRa,1.00,0.05,DROPPED_BY_IM
1760452320.069,141.04,-67.63,LoRa,1.00,0.05,DROPPED_BY_IM
1760452320.570,132.75,-66.59,LoRa,1.00,0.05,DROPPED_BY_IM
1760452321.071,124.45,-65.56,LoRa,1.00,0.05,DROPPED_BY_IM
1760452321.571,116.15,-64.52,LoRa,0.01,0.05,DROPPED_BY_IM
1760452322.072,107.86,-63.48,LoRa,0.01,0.05,DROPPED_BY_IM
1760452322.572,99.56,-62.44,LoRa,0.01,0.05,DROPPED_BY_IM
1760452323.073,91.26,-61.41,LoRa,0.01,0.05,DROPPED_BY_IM
1760452323.574,82.97,-60.37,LoRa,0.01,0.05,DROPPED_BY_IM
1760452324.073,74.67,-59.33,LoRa,0.01,0.05,DROPPED_BY_IM
1760452324.575,66.37,-58.30,LoRa,0.01,0.05,DROPPED_BY_IM
1760452325.075,58.08,-57.26,LoRa,0.01,0.05,DROPPED_BY_IM
1760452325.574,49.78,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452326.076,41.48,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452326.577,33.19,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452327.078,24.89,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452327.577,16.59,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452328.079,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452328.579,0.00,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452329.079,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452329.581,0.00,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452330.081,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452330.581,16.59,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452331.081,24.89,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452331.582,33.19,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452332.083,41.48,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452332.584,49.78,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452333.083,58.08,-57.26,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452333.586,66.37,-58.30,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452334.086,74.67,-59.33,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452334.587,82.97,-60.37,LoRa,0.01,0.05,DROPPED_BY_IM
1760452335.087,91.26,-61.41,LoRa,0.01,0.05,DROPPED_BY_IM
1760452335.587,99.56,-62.44,LoRa,0.01,0.05,DROPPED_BY_IM
1760452336.087,107.86,-63.48,LoRa,0.01,0.05,DROPPED_BY_IM
1760452336.587,116.15,-64.52,LoRa,0.01,0.05,DROPPED_BY_IM
1760452337.089,124.45,-65.56,LoRa,1.00,0.05,DROPPED_BY_IM
1760452337.588,132.75,-66.59,LoRa,1.00,0.05,DROPPED_BY_IM
1760452338.089,141.04,-67.63,LoRa,1.00,0.05,DROPPED_BY_IM
1760452338.590,149.34,-68.67,LoRa,1.00,0.05,DROPPED_BY_IM
1760452339.090,157.64,-69.70,LoRa,1.00,0.05,DROPPED_BY_IM
1760452339.590,165.93,-70.74,LoRa,1.00,0.05,DROPPED_BY_IM
1760452340.090,174.23,-71.78,LoRa,1.00,0.05,DROPPED_BY_IM
1760452340.593,182.53,-72.82,LoRa,1.00,0.05,DROPPED_BY_IM
1760452341.091,190.82,-73.85,LoRa,1.00,0.05,DROPPED_BY_IM
1760452341.592,199.12,-74.89,LoRa,1.00,0.05,DROPPED_BY_IM
1760452342.093,207.42,-75.93,LoRa,1.00,0.05,DROPPED_BY_IM
1760452342.593,215.71,-76.96,LoRa,1.00,0.05,DROPPED_BY_IM
1760452343.093,224.01,-78.00,LoRa,1.00,0.05,DROPPED_BY_IM
1760452343.594,232.31,-79.04,LoRa,1.00,0.05,DROPPED_BY_IM
1760452344.094,240.60,-80.08,LoRa,1.00,0.05,DROPPED_BY_IM
1760452344.595,248.90,-81.11,LoRa,1.00,0.05,DROPPED_BY_IM
1760452345.097,257.20,-82.15,LoRa,1.00,0.05,DROPPED_BY_IM
1760452345.597,265.49,-83.19,LoRa,1.00,0.05,DROPPED_BY_IM
1760452346.098,273.79,-84.22,LoRa,1.00,0.05,DROPPED_BY_IM
1760452346.598,282.09,-85.26,LoRa,1.00,0.05,DROPPED_BY_IM
1760452347.098,290.38,-86.30,LoRa,1.00,0.05,DROPPED_BY_IM
1760452347.599,298.68,-87.33,LoRa,1.00,0.05,DROPPED_BY_IM
1760452348.100,306.98,-88.37,LoRa,1.00,0.05,DROPPED_BY_IM
1760452348.599,315.27,-89.41,LoRa,1.00,0.05,DROPPED_BY_IM
1760452349.100,323.57,-90.45,LoRa,1.00,0.05,DROPPED_BY_IM
1760452349.600,315.27,-89.41,LoRa,1.00,0.05,DROPPED_BY_IM
1760452350.101,306.98,-88.37,LoRa,1.00,0.05,DROPPED_BY_IM
1760452350.602,298.68,-87.33,LoRa,1.00,0.05,DROPPED_BY_IM
1760452351.101,290.38,-86.30,LoRa,1.00,0.05,DROPPED_BY_IM
1760452351.603,282.09,-85.26,LoRa,1.00,0.05,DROPPED_BY_IM
1760452352.103,273.79,-84.22,LoRa,1.00,0.05,DROPPED_BY_IM
1760452352.604,265.49,-83.19,LoRa,1.00,0.05,DROPPED_BY_IM
1760452353.104,257.20,-82.15,LoRa,1.00,0.05,DROPPED_BY_IM
1760452353.604,248.90,-81.11,LoRa,1.00,0.05,DROPPED_BY_IM
1760452354.105,240.60,-80.08,LoRa,1.00,0.05,DROPPED_BY_IM
1760452354.604,232.31,-79.04,LoRa,1.00,0.05,DROPPED_BY_IM
1760452355.106,224.01,-78.00,LoRa,1.00,0.05,DROPPED_BY_IM
1760452355.607,215.71,-76.96,LoRa,1.00,0.05,DROPPED_BY_IM
1760452356.106,207.42,-75.93,LoRa,1.00,0.05,DROPPED_BY_IM
1760452356.608,199.12,-74.89,LoRa,1.00,0.05,DROPPED_BY_IM
1760452357.108,190.82,-73.85,LoRa,1.00,0.05,DROPPED_BY_IM
1760452357.608,182.53,-72.82,LoRa,1.00,0.05,DROPPED_BY_IM
1760452358.110,174.23,-71.78,LoRa,1.00,0.05,DROPPED_BY_IM
1760452358.611,165.93,-70.74,LoRa,1.00,0.05,DROPPED_BY_IM
1760452359.112,157.64,-69.70,LoRa,1.00,0.05,DROPPED_BY_IM
1760452359.612,149.34,-68.67,LoRa,1.00,0.05,DROPPED_BY_IM
1760452360.112,141.04,-67.63,LoRa,1.00,0.05,DROPPED_BY_IM
1760452360.613,132.75,-66.59,LoRa,1.00,0.05,DROPPED_BY_IM
1760452361.114,124.45,-65.56,LoRa,1.00,0.05,DROPPED_BY_IM
1760452361.614,116.15,-64.52,LoRa,0.01,0.05,DROPPED_BY_IM
1760452362.115,107.86,-63.48,LoRa,0.01,0.05,DROPPED_BY_IM
1760452362.615,99.56,-62.44,LoRa,0.01,0.05,DROPPED_BY_IM
1760452363.116,91.26,-61.41,LoRa,0.01,0.05,DROPPED_BY_IM
1760452363.616,82.97,-60.37,LoRa,0.01,0.05,DROPPED_BY_IM
1760452364.117,74.67,-59.33,LoRa,0.01,0.05,DROPPED_BY_IM
1760452364.616,66.37,-58.30,LoRa,0.01,0.05,DROPPED_BY_IM
1760452365.118,58.08,-57.26,LoRa,0.01,0.05,DROPPED_BY_IM
1760452365.617,49.78,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452366.119,41.48,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452366.618,33.19,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452367.119,24.89,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452367.619,16.59,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452368.121,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452368.621,0.00,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452369.121,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452369.622,0.00,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452370.123,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452370.623,16.59,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452371.124,24.89,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452371.624,33.19,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452372.124,41.48,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452372.625,49.78,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452373.126,58.08,-57.26,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452373.626,66.37,-58.30,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452374.127,74.67,-59.33,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452374.627,82.97,-60.37,LoRa,0.01,0.05,DROPPED_BY_IM
1760452375.126,91.26,-61.41,LoRa,0.01,0.05,DROPPED_BY_IM
1760452375.627,99.56,-62.44,LoRa,0.01,0.05,DROPPED_BY_IM
1760452376.129,107.86,-63.48,LoRa,0.01,0.05,DROPPED_BY_IM
1760452376.628,116.15,-64.52,LoRa,0.01,0.05,DROPPED_BY_IM
1760452377.129,124.45,-65.56,LoRa,1.00,0.05,DROPPED_BY_IM
1760452377.630,132.75,-66.59,LoRa,1.00,0.05,DROPPED_BY_IM
1760452378.130,141.04,-67.63,LoRa,1.00,0.05,DROPPED_BY_IM
1760452378.631,149.34,-68.67,LoRa,1.00,0.05,DROPPED_BY_IM
1760452379.130,157.64,-69.70,LoRa,1.00,0.05,DROPPED_BY_IM
1760452379.631,165.93,-70.74,LoRa,1.00,0.05,DROPPED_BY_IM
1760452380.133,174.23,-71.78,LoRa,1.00,0.05,DROPPED_BY_IM
1760452380.634,182.53,-72.82,LoRa,1.00,0.05,DROPPED_BY_IM
1760452381.132,190.82,-73.85,LoRa,1.00,0.05,DROPPED_BY_IM
1760452381.634,199.12,-74.89,LoRa,1.00,0.05,DROPPED_BY_IM
1760452382.134,207.42,-75.93,LoRa,1.00,0.05,DROPPED_BY_IM
1760452382.635,215.71,-76.96,LoRa,1.00,0.05,DROPPED_BY_IM
1760452383.136,224.01,-78.00,LoRa,1.00,0.05,DROPPED_BY_IM
1760452383.636,232.31,-79.04,LoRa,1.00,0.05,DROPPED_BY_IM
1760452384.137,240.60,-80.08,LoRa,1.00,0.05,DROPPED_BY_IM
1760452384.637,248.90,-81.11,LoRa,1.00,0.05,DROPPED_BY_IM
1760452385.137,257.20,-82.15,LoRa,1.00,0.05,DROPPED_BY_IM
1760452385.638,265.49,-83.19,LoRa,1.00,0.05,DROPPED_BY_IM
1760452386.138,273.79,-84.22,LoRa,1.00,0.05,DROPPED_BY_IM
1760452386.639,282.09,-85.26,LoRa,1.00,0.05,DROPPED_BY_IM
1760452387.139,290.38,-86.30,LoRa,1.00,0.05,DROPPED_BY_IM
1760452387.639,298.68,-87.33,LoRa,1.00,0.05,DROPPED_BY_IM
1760452388.139,306.98,-88.37,LoRa,1.00,0.05,DROPPED_BY_IM
1760452388.641,315.27,-89.41,LoRa,1.00,0.05,DROPPED_BY_IM
1760452389.140,323.57,-90.45,LoRa,1.00,0.05,DROPPED_BY_IM
1760452389.641,315.27,-89.41,LoRa,1.00,0.05,DROPPED_BY_IM
1760452390.142,306.98,-88.37,LoRa,1.00,0.05,DROPPED_BY_IM
1760452390.643,298.68,-87.33,LoRa,1.00,0.05,DROPPED_BY_IM
1760452391.144,290.38,-86.30,LoRa,1.00,0.05,DROPPED_BY_IM
1760452391.644,282.09,-85.26,LoRa,1.00,0.05,DROPPED_BY_IM
1760452392.144,273.79,-84.22,LoRa,1.00,0.05,DROPPED_BY_IM
1760452392.645,265.49,-83.19,LoRa,1.00,0.05,DROPPED_BY_IM
1760452393.145,257.20,-82.15,LoRa,1.00,0.05,DROPPED_BY_IM
1760452393.646,248.90,-81.11,LoRa,1.00,0.05,DROPPED_BY_IM
1760452394.146,240.60,-80.08,LoRa,1.00,0.05,DROPPED_BY_IM
1760452394.646,232.31,-79.04,LoRa,1.00,0.05,DROPPED_BY_IM
1760452395.146,224.01,-78.00,LoRa,1.00,0.05,DROPPED_BY_IM
1760452395.647,215.71,-76.96,LoRa,1.00,0.05,DROPPED_BY_IM
1760452396.149,207.42,-75.93,LoRa,1.00,0.05,DROPPED_BY_IM
1760452396.649,199.12,-74.89,LoRa,1.00,0.05,DROPPED_BY_IM
1760452397.149,190.82,-73.85,LoRa,1.00,0.05,DROPPED_BY_IM
1760452397.649,182.53,-72.82,LoRa,1.00,0.05,DROPPED_BY_IM
1760452398.150,174.23,-71.78,LoRa,1.00,0.05,DROPPED_BY_IM
1760452398.650,165.93,-70.74,LoRa,1.00,0.05,DROPPED_BY_IM
1760452399.152,157.64,-69.70,LoRa,1.00,0.05,DROPPED_BY_IM
1760452399.652,149.34,-68.67,LoRa,1.00,0.05,DROPPED_BY_IM
1760452400.153,141.04,-67.63,LoRa,1.00,0.05,DROPPED_BY_IM
1760452400.652,132.75,-66.59,LoRa,1.00,0.05,DROPPED_BY_IM
1760452401.154,124.45,-65.56,LoRa,1.00,0.05,DROPPED_BY_IM
1760452401.653,116.15,-64.52,LoRa,0.01,0.05,DROPPED_BY_IM
1760452402.154,107.86,-63.48,LoRa,0.01,0.05,DROPPED_BY_IM
1760452402.656,99.56,-62.44,LoRa,0.01,0.05,DROPPED_BY_IM
1760452403.156,91.26,-61.41,LoRa,0.01,0.05,DROPPED_BY_IM
1760452403.656,82.97,-60.37,LoRa,0.01,0.05,DROPPED_BY_IM
1760452404.156,74.67,-59.33,LoRa,0.01,0.05,DROPPED_BY_IM
1760452404.657,66.37,-58.30,LoRa,0.01,0.05,DROPPED_BY_IM
1760452405.158,58.08,-57.26,LoRa,0.01,0.05,DROPPED_BY_IM
1760452405.659,49.78,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452406.159,41.48,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452406.660,33.19,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452407.159,24.89,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452407.660,16.59,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452408.161,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452408.662,0.00,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452409.163,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452409.662,0.00,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452410.163,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452410.664,16.59,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452411.165,24.89,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452411.665,33.19,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452412.166,41.48,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452412.667,49.78,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452413.167,58.08,-57.26,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452413.667,66.37,-58.30,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452414.168,74.67,-59.33,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452414.669,82.97,-60.37,LoRa,0.01,0.05,DROPPED_BY_IM
1760452415.169,91.26,-61.41,LoRa,0.01,0.05,DROPPED_BY_IM
1760452415.669,99.56,-62.44,LoRa,0.01,0.05,DROPPED_BY_IM
1760452416.170,107.86,-63.48,LoRa,0.01,0.05,DROPPED_BY_IM
1760452416.670,116.15,-64.52,LoRa,0.01,0.05,DROPPED_BY_IM
1760452417.170,124.45,-65.56,LoRa,1.00,0.05,DROPPED_BY_IM
1760452417.672,132.75,-66.59,LoRa,1.00,0.05,DROPPED_BY_IM
1760452418.172,141.04,-67.63,LoRa,1.00,0.05,DROPPED_BY_IM
1760452418.673,149.34,-68.67,LoRa,1.00,0.05,DROPPED_BY_IM
1760452419.173,157.64,-69.70,LoRa,1.00,0.05,DROPPED_BY_IM
1760452419.673,165.93,-70.74,LoRa,1.00,0.05,DROPPED_BY_IM
1760452420.174,174.23,-71.78,LoRa,1.00,0.05,DROPPED_BY_IM
1760452420.674,182.53,-72.82,LoRa,1.00,0.05,DROPPED_BY_IM
1760452421.175,190.82,-73.85,LoRa,1.00,0.05,DROPPED_BY_IM
1760452421.676,199.12,-74.89,LoRa,1.00,0.05,DROPPED_BY_IM
1760452422.175,207.42,-75.93,LoRa,1.00,0.05,DROPPED_BY_IM
1760452422.676,215.71,-76.96,LoRa,1.00,0.05,DROPPED_BY_IM
1760452423.176,224.01,-78.00,LoRa,1.00,0.05,DROPPED_BY_IM
1760452423.677,232.31,-79.04,LoRa,1.00,0.05,DROPPED_BY_IM
1760452424.177,240.60,-80.08,LoRa,1.00,0.05,DROPPED_BY_IM
1760452424.678,248.90,-81.11,LoRa,1.00,0.05,DROPPED_BY_IM
1760452425.178,257.20,-82.15,LoRa,1.00,0.05,DROPPED_BY_IM
1760452425.679,265.49,-83.19,LoRa,1.00,0.05,DROPPED_BY_IM
1760452426.181,273.79,-84.22,LoRa,1.00,0.05,DROPPED_BY_IM
1760452426.679,282.09,-85.26,LoRa,1.00,0.05,DROPPED_BY_IM
1760452427.181,290.38,-86.30,LoRa,1.00,0.05,DROPPED_BY_IM
1760452427.680,298.68,-87.33,LoRa,1.00,0.05,DROPPED_BY_IM
1760452428.181,306.98,-88.37,LoRa,1.00,0.05,DROPPED_BY_IM
1760452428.681,315.27,-89.41,LoRa,1.00,0.05,DROPPED_BY_IM
1760452429.183,323.57,-90.45,LoRa,1.00,0.05,DROPPED_BY_IM
1760452429.683,315.27,-89.41,LoRa,1.00,0.05,DROPPED_BY_IM
1760452430.183,306.98,-88.37,LoRa,1.00,0.05,DROPPED_BY_IM
1760452430.684,298.68,-87.33,LoRa,1.00,0.05,DROPPED_BY_IM
1760452431.183,290.38,-86.30,LoRa,1.00,0.05,DROPPED_BY_IM
1760452431.684,282.09,-85.26,LoRa,1.00,0.05,DROPPED_BY_IM
1760452432.184,273.79,-84.22,LoRa,1.00,0.05,DROPPED_BY_IM
1760452432.684,265.49,-83.19,LoRa,1.00,0.05,DROPPED_BY_IM
1760452433.186,257.20,-82.15,LoRa,1.00,0.05,DROPPED_BY_IM
1760452433.686,248.90,-81.11,LoRa,1.00,0.05,DROPPED_BY_IM
1760452434.187,240.60,-80.08,LoRa,1.00,0.05,DROPPED_BY_IM
1760452434.687,232.31,-79.04,LoRa,1.00,0.05,DROPPED_BY_IM
1760452435.187,224.01,-78.00,LoRa,1.00,0.05,DROPPED_BY_IM
1760452435.687,215.71,-76.96,LoRa,1.00,0.05,DROPPED_BY_IM
1760452436.188,207.42,-75.93,LoRa,1.00,0.05,DROPPED_BY_IM
